anime_id,name,genre,type,rating,image_url
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,Comedy,Special,6.6,https://cdn.myanimelist.net/images/anime/12/78487.jpg
32648,Handa-kun,Comedy,TV,7.34,https://cdn.myanimelist.net/images/anime/4/80752.jpg
32664,Bananya,Slice of Life,TV,6.76,https://cdn.myanimelist.net/images/anime/11/80200.jpg
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Hentai,OVA,7.1,https://cdn.myanimelist.net/images/anime/1753/103863.jpg
32668,Noblesse: Awakening,"Action, Supernatural",ONA,7.37,https://cdn.myanimelist.net/images/anime/5/78406.jpg
32673,Udon no Kuni no Kiniro Kemari,"Slice of Life, Supernatural",TV,7.74,https://cdn.myanimelist.net/images/anime/10/82343.jpg
32681,Uchuu Patrol Luluco,"Action, Adventure, Comedy, Sci-Fi",TV,7.52,https://cdn.myanimelist.net/images/anime/4/79073.jpg
32682,Kagewani: Shou,"Horror, Mystery, Supernatural",TV,6.41,https://cdn.myanimelist.net/images/anime/3/78601.jpg
32686,Keijo!!!!!!!!,"Sports, Ecchi",TV,6.9,https://cdn.myanimelist.net/images/anime/10/81906.jpg
32696,Fukigen na Mononokean,"Comedy, Supernatural",TV,7.42,https://cdn.myanimelist.net/images/anime/11/80009.jpg
32697,Ozmafia!!,"Comedy, Fantasy",TV,5.46,https://cdn.myanimelist.net/images/anime/9/80549.jpg
32698,Monster Musume no Iru Nichijou OVA,"Comedy, Fantasy, Romance, Ecchi",OVA,7.1,https://cdn.myanimelist.net/images/anime/2/83661.jpg
32717,Aikatsu Stars!,Slice of Life,TV,7.62,https://cdn.myanimelist.net/images/anime/12/78658.jpg
32729,Orange,"Drama, Romance, Sci-Fi",TV,7.63,https://cdn.myanimelist.net/images/anime/1415/102477.jpg
32792,Kidou Senshi Gundam Unicorn RE:0096,"Drama, Sci-Fi",TV,7.65,https://cdn.myanimelist.net/images/anime/1831/132807.jpg
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Adventure, Comedy, Fantasy, Ecchi",OVA,7.04,https://cdn.myanimelist.net/images/anime/9/81432.jpg
32802,Cardfight!! Vanguard G: Stride Gate-hen,Action,TV,6.72,https://cdn.myanimelist.net/images/anime/10/80198.jpg
32827,B: The Beginning,"Action, Mystery, Suspense",ONA,7.14,https://cdn.myanimelist.net/images/anime/1564/90469.jpg
32828,Amaama to Inazuma,"Gourmet, Slice of Life",TV,7.53,https://cdn.myanimelist.net/images/anime/6/80546.jpg
32829,Nobunaga no Shinobi,Comedy,TV,7.11,https://cdn.myanimelist.net/images/anime/2/78715.jpg
32833,Nudist Beach ni Shuugaku Ryokou de!! The Animation,Hentai,OVA,6.97,https://cdn.myanimelist.net/images/anime/3/78974.jpg
32836,Senki Zesshou Symphogear AXZ,"Action, Sci-Fi",TV,7.61,https://cdn.myanimelist.net/images/anime/3/86584.jpg
32843,Senki Zesshou Symphogear XV,"Action, Sci-Fi",TV,8.19,https://cdn.myanimelist.net/images/anime/1899/101966.jpg
32863,Ansatsu Kyoushitsu: Kagaijugyou-hen,"Action, Comedy",ONA,7.64,https://cdn.myanimelist.net/images/anime/1807/96939.jpg
32864,JK to Ero Konbini Tenchou,Hentai,OVA,6.64,https://cdn.myanimelist.net/images/anime/1835/103743.jpg
32866,Brave Witches,"Action, Sci-Fi, Ecchi",TV,6.78,https://cdn.myanimelist.net/images/anime/6/81854.jpg
32867,Bungou Stray Dogs 2nd Season,"Action, Mystery",TV,8.16,https://cdn.myanimelist.net/images/anime/1572/133096.jpg
32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,Sports,Movie,7.75,https://cdn.myanimelist.net/images/anime/5/82691.jpg
32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,Sports,Movie,7.76,https://cdn.myanimelist.net/images/anime/6/80728.jpg
32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,"Comedy, Sports",Movie,7.83,https://cdn.myanimelist.net/images/anime/7/80729.jpg
32872,Energy Kyouka!!,Hentai,OVA,6.94,https://cdn.myanimelist.net/images/anime/1548/103932.jpg
32878,ēlDLIVE,"Action, Sci-Fi",TV,6.09,https://cdn.myanimelist.net/images/anime/8/82348.jpg
32881,Tiger Mask W,"Drama, Sports",TV,6.92,https://cdn.myanimelist.net/images/anime/2/81903.jpg
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy",TV,7.08,https://cdn.myanimelist.net/images/anime/1181/123312.jpg
32895,Chijoku no Seifuku,Hentai,OVA,6.91,https://cdn.myanimelist.net/images/anime/1053/115153.jpg
32899,Watashi ga Motete Dousunda,"Comedy, Romance",TV,6.93,https://cdn.myanimelist.net/images/anime/4/81953.jpg
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Fantasy, Sci-Fi",Movie,7.45,https://cdn.myanimelist.net/images/anime/8/85524.jpg
32901,Eromanga-sensei,"Comedy, Romance, Ecchi",TV,6.31,https://cdn.myanimelist.net/images/anime/2/86468.jpg
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Drama, Fantasy",OVA,8.09,https://cdn.myanimelist.net/images/anime/4/80587.jpg
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,7.54,https://cdn.myanimelist.net/images/anime/2/78979.jpg
32924,Urara Meirochou,"Comedy, Fantasy",TV,7.1,https://cdn.myanimelist.net/images/anime/6/84119.jpg
32930,Fairy Tail OVA (2016),"Comedy, Fantasy, Ecchi",OVA,7.22,https://cdn.myanimelist.net/images/anime/5/80112.jpg
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,Sports,TV,8.77,https://cdn.myanimelist.net/images/anime/7/81992.jpg
32936,Gin no Guardian,"Adventure, Fantasy",TV,6.19,https://cdn.myanimelist.net/images/anime/8/86525.jpg
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Fantasy",TV,8.24,https://cdn.myanimelist.net/images/anime/2/83188.jpg
32947,Battery,"Drama, Sports",TV,5.72,https://cdn.myanimelist.net/images/anime/6/79158.jpg
32948,Fune wo Amu,"Award Winning, Drama, Romance",TV,7.61,https://cdn.myanimelist.net/images/anime/5/81624.jpg
32949,Kuzu no Honkai,"Drama, Romance",TV,7.08,https://cdn.myanimelist.net/images/anime/5/83937.jpg
32951,Rokudenashi Majutsu Koushi to Akashic Records,"Action, Fantasy",TV,7.11,https://cdn.myanimelist.net/images/anime/8/85593.jpg
32954,Flying Witch Petit,"Fantasy, Slice of Life",ONA,6.09,https://cdn.myanimelist.net/images/anime/5/79113.jpg
32961,Regalia: The Three Sacred Stars,Sci-Fi,TV,5.97,https://cdn.myanimelist.net/images/anime/4/82161.jpg
32962,Occultic;Nine,Mystery,TV,6.89,https://cdn.myanimelist.net/images/anime/8/81186.jpg
32977,Aggressive Retsuko,Comedy,TV,7.62,https://cdn.myanimelist.net/images/anime/2/84193.jpg
32979,Flip Flappers,"Adventure, Comedy, Sci-Fi",TV,7.62,https://cdn.myanimelist.net/images/anime/4/82292.jpg
32981,Hand Shakers,"Action, Sci-Fi",TV,5.23,https://cdn.myanimelist.net/images/anime/7/83395.jpg
32983,Natsume Yuujinchou Go,"Slice of Life, Supernatural",TV,8.56,https://cdn.myanimelist.net/images/anime/11/81755.jpg
32995,Yuri!!! on Ice,"Award Winning, Sports",TV,7.9,https://cdn.myanimelist.net/images/anime/6/81149.jpg
32998,91 Days,"Action, Drama, Suspense",TV,7.82,https://cdn.myanimelist.net/images/anime/13/80515.jpg
33003,Mahou Shoujo Ikusei Keikaku,"Action, Suspense",TV,6.94,https://cdn.myanimelist.net/images/anime/2/81087.jpg
33004,Tanaka-kun wa Kyou mo Kedaruge,Comedy,ONA,7.28,https://cdn.myanimelist.net/images/anime/3/79178.jpg
33010,FLCL Progressive,"Avant Garde, Comedy, Sci-Fi",Movie,6.33,https://cdn.myanimelist.net/images/anime/1499/93700.jpg
33012,Island,"Drama, Romance, Sci-Fi",TV,6.31,https://cdn.myanimelist.net/images/anime/1951/95080.jpg
33013,Super Lovers OVA,"Boys Love, Comedy, Drama",OVA,7.19,https://cdn.myanimelist.net/images/anime/9/87516.jpg
33018,Katsugeki/Touken Ranbu,"Action, Fantasy",TV,6.73,https://cdn.myanimelist.net/images/anime/12/87984.jpg
33019,Reikenzan: Eichi e no Shikaku,"Comedy, Fantasy",TV,6.84,https://cdn.myanimelist.net/images/anime/1277/141050.jpg
33021,Ragnastrike Angels,Action,TV,4.3,https://cdn.myanimelist.net/images/anime/2/79268.jpg
33023,Touken Ranbu: Hanamaru,"Action, Comedy, Fantasy",TV,6.81,https://cdn.myanimelist.net/images/anime/6/81989.jpg
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Suspense",TV,7.35,https://cdn.myanimelist.net/images/anime/4/80932.jpg
33031,Shakunetsu no Takkyuu Musume,Sports,TV,7.05,https://cdn.myanimelist.net/images/anime/9/80746.jpg
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy",OVA,7.63,https://cdn.myanimelist.net/images/anime/1141/97770.jpg
33034,Kiniro Mosaic: Pretty Days,Slice of Life,Movie,7.51,https://cdn.myanimelist.net/images/anime/11/81607.jpg
33035,"Yuyushiki: Komarasetari, Komarasaretari",Comedy,OVA,7.3,https://cdn.myanimelist.net/images/anime/7/90116.jpg
33036,Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai,"Comedy, Drama, Romance",Movie,7.04,https://cdn.myanimelist.net/images/anime/1528/122615.jpg
33041,Bubuki Buranki: Hoshi no Kyojin,"Drama, Sci-Fi",TV,6.74,https://cdn.myanimelist.net/images/anime/2/82249.jpg
33047,Fate/Extra: Last Encore,"Action, Fantasy",TV,6.3,https://cdn.myanimelist.net/images/anime/1122/90836.jpg
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,"Action, Fantasy",Movie,8.47,https://cdn.myanimelist.net/images/anime/1974/98158.jpg
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,"Action, Fantasy",Movie,8.64,https://cdn.myanimelist.net/images/anime/1142/112957.jpg
33051,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,"Drama, Sci-Fi",TV,8.23,https://cdn.myanimelist.net/images/anime/6/80899.jpg
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Sci-Fi",OVA,7.63,https://cdn.myanimelist.net/images/anime/7/84463.jpg
33069,Dimension W: Short Track/Robot wa Sentou no Yume wo Miruka,Sci-Fi,Special,6.63,https://cdn.myanimelist.net/images/anime/8/79605.jpg
33071,Bungou Stray Dogs: Hitori Ayumu,"Action, Mystery",OVA,7.66,https://cdn.myanimelist.net/images/anime/9/87340.jpg
33075,Musaigen no Phantom World: Mizutama no Kiseki,"Action, Comedy, Fantasy, Ecchi",Special,6.8,https://cdn.myanimelist.net/images/anime/7/82387.jpg
33080,Brotherhood: Final Fantasy XV,Action,ONA,6.9,https://cdn.myanimelist.net/images/anime/13/79397.jpg
33082,Kingsglaive: Final Fantasy XV,Action,Movie,7.39,https://cdn.myanimelist.net/images/anime/12/79392.jpg
33089,Kemono Friends,"Adventure, Award Winning, Comedy, Fantasy",TV,7.51,https://cdn.myanimelist.net/images/anime/2/83518.jpg
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,7.55,https://cdn.myanimelist.net/images/anime/11/80753.jpg
33094,WWW.Working!!,Comedy,TV,7.41,https://cdn.myanimelist.net/images/anime/11/82287.jpg
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Drama,TV,8.7,https://cdn.myanimelist.net/images/anime/1493/124765.jpg
33113,Scared Rider Xechs,"Adventure, Romance, Sci-Fi",TV,5.26,https://cdn.myanimelist.net/images/anime/2/79983.jpg
33129,Joker Game: Kuroneko Yoru no Bouken,Drama,Special,6.67,https://cdn.myanimelist.net/images/anime/3/82009.jpg
33142,Re:Zero kara Hajimeru Break Time,Comedy,TV Special,6.66,https://cdn.myanimelist.net/images/anime/8/81258.jpg
33155,Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya,Action,Special,6.15,https://cdn.myanimelist.net/images/anime/7/88061.jpg
33156,Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium,Comedy,Special,6.3,https://cdn.myanimelist.net/images/anime/2/88062.jpg
33157,Tanaka-kun wa Itsumo Kedaruge Specials,Slice of Life,Special,7.41,https://cdn.myanimelist.net/images/anime/1511/111995.jpg
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance",OVA,8.02,https://cdn.myanimelist.net/images/anime/13/84052.jpg
33164,Musaigen no Phantom World: Limitless Phantom World,"Comedy, Fantasy",Special,6.48,https://cdn.myanimelist.net/images/anime/9/79855.jpg
33181,Nijiiro Days: Nijiiro Biyori,"Comedy, Romance",OVA,6.74,https://cdn.myanimelist.net/images/anime/9/83487.jpg
33184,Battle Girl High School,"Action, Sci-Fi",TV,5.84,https://cdn.myanimelist.net/images/anime/9/87837.jpg
33190,Planetarian: Hoshi no Hito,"Drama, Sci-Fi",Movie,7.8,https://cdn.myanimelist.net/images/anime/1705/143385.jpg
33191,Kishibe Rohan wa Ugokanai,"Action, Mystery, Supernatural",OVA,7.61,https://cdn.myanimelist.net/images/anime/1716/103072.jpg
33197,Lostorage Incited WIXOSS,Suspense,TV,6.68,https://cdn.myanimelist.net/images/anime/3/82289.jpg
33201,Ojisan to Marshmallow: Hige-san to Yume Mashmallow,"Comedy, Romance",Special,6.03,https://cdn.myanimelist.net/images/anime/6/79780.jpg
33204,Hirune Hime: Shiranai Watashi no Monogatari,"Adventure, Fantasy, Sci-Fi",Movie,6.82,https://cdn.myanimelist.net/images/anime/7/84071.jpg
33209,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,7.5,https://cdn.myanimelist.net/images/anime/1822/91952.jpg
33218,Kimi no Koe wo Todoketai,Drama,Movie,6.97,https://cdn.myanimelist.net/images/anime/11/86704.jpg
33219,Kagerou Daze: In a Day's,"Comedy, Romance, Sci-Fi, Supernatural",Movie,6.14,https://cdn.myanimelist.net/images/anime/7/82013.jpg
33221,Kidou Senshi Gundam Thunderbolt: December Sky,"Drama, Sci-Fi",Movie,7.94,https://cdn.myanimelist.net/images/anime/2/79823.jpg
33222,Fudanshi Koukou Seikatsu,Comedy,TV,6.51,https://cdn.myanimelist.net/images/anime/2/80966.jpg
33231,Fella Hame Lips,Hentai,OVA,7.19,https://cdn.myanimelist.net/images/anime/1101/104312.jpg
33241,Honobono Log,Slice of Life,TV,7.33,https://cdn.myanimelist.net/images/anime/1307/121781.jpg
33242,IS: Infinite Stratos 2 - Infinite Wedding,"Comedy, Romance",Special,6.36,https://cdn.myanimelist.net/images/anime/1323/108709.jpg
33244,Kiitarou Shounen no Youkai Enikki,"Comedy, Supernatural",TV,6.43,https://cdn.myanimelist.net/images/anime/13/81679.jpg
33248,K: Seven Stories Movie 1 - R:B - Blaze,"Action, Drama",Movie,7.41,https://cdn.myanimelist.net/images/anime/1446/90544.jpg
33254,Arslan Senki (TV) Gaiden,"Adventure, Fantasy",OVA,6.98,https://cdn.myanimelist.net/images/anime/1219/96314.jpg
33255,Saiki Kusuo no Ψ-nan,Comedy,TV,8.41,https://cdn.myanimelist.net/images/anime/1973/142750.jpg
33263,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,"Drama, Mystery, Supernatural",OVA,7.74,https://cdn.myanimelist.net/images/anime/12/81588.jpg
33274,Onara Gorou,Comedy,TV,5.54,https://cdn.myanimelist.net/images/anime/2/79963.jpg
33280,Gochuumon wa Usagi desu ka?? Dear My Sister,Slice of Life,Movie,7.79,https://cdn.myanimelist.net/images/anime/10/88182.jpg
33286,Strike the Blood II,"Action, Fantasy, Ecchi",OVA,6.94,https://cdn.myanimelist.net/images/anime/1600/111675.jpg
33291,Pinkerton,Hentai,OVA,6.64,https://cdn.myanimelist.net/images/anime/5/80769.jpg
33299,Magic-Kyun! Renaissance,"Fantasy, Romance",TV,7.0,https://cdn.myanimelist.net/images/anime/7/80828.jpg
33302,Yowamushi Pedal: Spare Bike,Sports,Movie,7.45,https://cdn.myanimelist.net/images/anime/9/82909.jpg
33309,Jie Mo Ren,"Action, Fantasy, Mystery, Supernatural",ONA,6.02,https://cdn.myanimelist.net/images/anime/10/80054.jpg
33314,Digimon Universe: Appli Monsters,"Action, Adventure, Comedy, Fantasy, Sci-Fi",TV,6.63,https://cdn.myanimelist.net/images/anime/1189/98841.jpg
33322,JK Bitch ni Shiboraretai,Hentai,OVA,7.26,https://cdn.myanimelist.net/images/anime/1646/112534.jpg
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru","Comedy, Romance, Supernatural",OVA,8.17,https://cdn.myanimelist.net/images/anime/1542/148441.jpg
33337,ACCA: 13-ku Kansatsu-ka,"Drama, Mystery",TV,7.66,https://cdn.myanimelist.net/images/anime/3/83776.jpg
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy",TV Special,7.48,https://cdn.myanimelist.net/images/anime/1673/120160.jpg
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",TV,6.49,https://cdn.myanimelist.net/images/anime/11/80679.jpg
33350,Zhen Hun Jie,"Action, Supernatural",ONA,7.54,https://cdn.myanimelist.net/images/anime/4/81969.jpg
33352,Violet Evergarden,Drama,TV,8.69,https://cdn.myanimelist.net/images/anime/1795/95088.jpg
33354,Cardcaptor Sakura: Clear Card-hen,"Adventure, Comedy, Romance",TV,7.66,https://cdn.myanimelist.net/images/anime/1467/90338.jpg
33360,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e Picture Drama,Comedy,Special,6.43,https://cdn.myanimelist.net/images/anime/5/80154.jpg
33362,Starmyu 2nd Season,Slice of Life,TV,7.27,https://cdn.myanimelist.net/images/anime/13/84655.jpg
33371,Atom: The Beginning,"Action, Sci-Fi",TV,6.8,https://cdn.myanimelist.net/images/anime/6/86607.jpg
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,"Action, Comedy, Fantasy",OVA,6.94,https://cdn.myanimelist.net/images/anime/6/80173.jpg
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori","Drama, Mystery, Sci-Fi",TV,6.25,https://cdn.myanimelist.net/images/anime/9/81133.jpg
33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai","Comedy, Romance",Movie,7.48,https://cdn.myanimelist.net/images/anime/1061/93069.jpg
33392,Gakuen Handsome,"Boys Love, Comedy",TV,6.77,https://cdn.myanimelist.net/images/anime/5/81425.jpg
33417,Super Lovers 2,"Boys Love, Comedy, Drama",TV,6.99,https://cdn.myanimelist.net/images/anime/9/83807.jpg
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,Romance,TV,6.58,https://cdn.myanimelist.net/images/anime/10/80312.jpg
33421,Yi Ren Zhi Xia,"Action, Supernatural",TV,6.82,https://cdn.myanimelist.net/images/anime/12/80346.jpg
33433,Shuumatsu no Izetta,"Action, Fantasy",TV,6.76,https://cdn.myanimelist.net/images/anime/7/82119.jpg
33446,Huyao Xiao Hongniang: Yue Hong,"Comedy, Romance, Supernatural",ONA,7.61,https://cdn.myanimelist.net/images/anime/1207/91950.jpg
33447,Piace: Watashi no Italian,"Gourmet, Slice of Life",TV,5.88,https://cdn.myanimelist.net/images/anime/8/83098.jpg
33456,Fate/kaleid liner Prisma☆Illya 3rei!! Specials,"Comedy, Ecchi",Special,6.67,https://cdn.myanimelist.net/images/anime/1588/121787.jpg
33462,Bernard-jou Iwaku.,Comedy,TV,5.96,https://cdn.myanimelist.net/images/anime/11/81589.jpg
33475,Busou Shoujo Machiavellianism,"Action, Comedy, Ecchi",TV,6.87,https://cdn.myanimelist.net/images/anime/3/83995.jpg
33478,UQ Holder! Mahou Sensei Negima! 2,"Action, Fantasy, Sci-Fi",TV,6.9,https://cdn.myanimelist.net/images/anime/6/88354.jpg
33486,Boku no Hero Academia 2nd Season,Action,TV,8.05,https://cdn.myanimelist.net/images/anime/12/85221.jpg
33487,Masamune-kun no Revenge,"Comedy, Romance",TV,6.75,https://cdn.myanimelist.net/images/anime/12/83709.jpg
33489,Little Witch Academia (TV),"Adventure, Comedy, Fantasy",TV,7.8,https://cdn.myanimelist.net/images/anime/1520/147248.jpg
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,"Drama, Fantasy, Romance, Sci-Fi",TV,7.67,https://cdn.myanimelist.net/images/anime/4/85260.jpg
33505,Tsumamigui 3 The Animation,Hentai,OVA,7.2,https://cdn.myanimelist.net/images/anime/11/81965.jpg
33506,Ao no Exorcist: Kyoto Fujouou-hen,"Action, Supernatural",TV,7.34,https://cdn.myanimelist.net/images/anime/5/85201.jpg
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy",Movie,7.37,https://cdn.myanimelist.net/images/anime/4/84834.jpg
33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,"Action, Fantasy, Horror, Suspense",Movie,7.57,https://cdn.myanimelist.net/images/anime/13/82962.jpg
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,"Action, Fantasy, Horror, Suspense",Movie,7.57,https://cdn.myanimelist.net/images/anime/1771/109284.jpg
33524,Sakamoto desu ga? Sakamoto deshita?,Comedy,Special,6.82,https://cdn.myanimelist.net/images/anime/5/80646.jpg
33531,Juushinki Pandora,Sci-Fi,TV,6.32,https://cdn.myanimelist.net/images/anime/1897/95230.jpg
33532,Twin Angel Break,Fantasy,TV,5.95,https://cdn.myanimelist.net/images/anime/11/86505.jpg
33558,Tales of Zestiria the Cross: Saiyaku no Jidai,"Action, Adventure, Fantasy",Special,7.22,https://cdn.myanimelist.net/images/anime/6/80723.jpg
33562,Heibai Wushuang,"Action, Comedy, Supernatural",ONA,6.14,https://cdn.myanimelist.net/images/anime/9/88093.jpg
33566,Baki: Most Evil Death Row Convicts Special Anime,Sports,OVA,6.63,https://cdn.myanimelist.net/images/anime/7/82055.jpg
33569,Re:Petit kara Hajimeru Isekai Seikatsu,Comedy,Special,6.67,https://cdn.myanimelist.net/images/anime/8/81281.jpg
33581,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,"Action, Comedy, Fantasy, Romance, Ecchi",Movie,7.23,https://cdn.myanimelist.net/images/anime/1031/112821.jpg
33589,ViVid Strike!,"Action, Drama",TV,6.96,https://cdn.myanimelist.net/images/anime/2/82015.jpg
33605,Ling Qi,"Action, Boys Love, Comedy, Supernatural",ONA,7.2,https://cdn.myanimelist.net/images/anime/1266/91829.jpg
33654,Hitorijime My Hero,"Boys Love, Drama",TV,7.25,https://cdn.myanimelist.net/images/anime/12/86825.jpg
33668,Soushin Shoujo Matoi,Supernatural,TV,6.72,https://cdn.myanimelist.net/images/anime/6/83224.jpg
33712,Bikini Warriors OVA,"Comedy, Fantasy, Ecchi",OVA,5.54,https://cdn.myanimelist.net/images/anime/5/81119.jpg
33726,Saiyuuki Reload Blast,"Action, Adventure, Comedy, Drama, Supernatural",TV,7.21,https://cdn.myanimelist.net/images/anime/11/86675.jpg
33728,Chain Chronicle: Haecceitas no Hikari Part 1,"Action, Adventure, Fantasy",Movie,6.98,https://cdn.myanimelist.net/images/anime/11/82495.jpg
33729,Chain Chronicle: Haecceitas no Hikari Part 2,"Action, Adventure, Fantasy",Movie,6.97,https://cdn.myanimelist.net/images/anime/10/83105.jpg
33730,Chain Chronicle: Haecceitas no Hikari Part 3,"Action, Adventure, Fantasy",Movie,6.99,https://cdn.myanimelist.net/images/anime/3/83828.jpg
33731,Gabriel DropOut,"Comedy, Supernatural",TV,7.43,https://cdn.myanimelist.net/images/anime/9/82590.jpg
33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,6.69,https://cdn.myanimelist.net/images/anime/1460/96891.jpg
33737,Megaton-kyuu Musashi,Sci-Fi,TV,6.27,https://cdn.myanimelist.net/images/anime/1317/116693.jpg
33743,Fuuka,"Drama, Romance, Ecchi",TV,6.51,https://cdn.myanimelist.net/images/anime/8/83735.jpg
33746,Anitore! XX: Hitotsu Yane no Shita de,Sports,TV,5.58,https://cdn.myanimelist.net/images/anime/10/82252.jpg
33768,Oide yo! Shiritsu Yarimakuri Gakuen,Hentai,OVA,6.87,https://cdn.myanimelist.net/images/anime/7/83033.jpg
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,Hentai,OVA,6.78,https://cdn.myanimelist.net/images/anime/1313/104054.jpg
33771,Cheating Craft,"Action, Comedy",TV,5.37,https://cdn.myanimelist.net/images/anime/9/81891.jpg
33775,Soul Buster,Action,TV,5.73,https://cdn.myanimelist.net/images/anime/3/82256.jpg
33783,Godzilla 1: Kaijuu Wakusei,"Action, Adventure, Sci-Fi",Movie,6.43,https://cdn.myanimelist.net/images/anime/1847/93081.jpg
33788,Marginal#4: Kiss kara Tsukuru Big Bang,Comedy,TV,6.65,https://cdn.myanimelist.net/images/anime/10/83799.jpg
33795,Mahou Shoujo Nante Mou Ii desu kara. Second Season,Comedy,TV,6.08,https://cdn.myanimelist.net/images/anime/5/82253.jpg
33797,ID-0,Sci-Fi,TV,6.51,https://cdn.myanimelist.net/images/anime/12/84421.jpg
33811,Teekyuu 8,Comedy,TV,6.62,https://cdn.myanimelist.net/images/anime/8/81424.jpg
33814,Ao Oni The Animation,"Comedy, Horror",TV,5.11,https://cdn.myanimelist.net/images/anime/3/81430.jpg
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,Slice of Life,OVA,7.35,https://cdn.myanimelist.net/images/anime/10/87338.jpg
33834,Sin: Nanatsu no Taizai,"Action, Adventure, Fantasy, Erotica",TV,5.76,https://cdn.myanimelist.net/images/anime/7/86621.jpg
33836,Seiren,Romance,TV,6.28,https://cdn.myanimelist.net/images/anime/1465/121561.jpg
33840,Kabuki-bu!,Comedy,TV,6.61,https://cdn.myanimelist.net/images/anime/4/85291.jpg
33845,Free! Movie 1: Timeless Medley - Kizuna,Sports,Movie,7.59,https://cdn.myanimelist.net/images/anime/5/87930.jpg
33850,Nil Admirari no Tenbin,"Romance, Supernatural",TV,6.67,https://cdn.myanimelist.net/images/anime/1669/90604.jpg
33865,8-shaku 8-wa Kerakumeguri: Igyou Kaikitan The Animation,"Supernatural, Hentai",OVA,6.36,https://cdn.myanimelist.net/images/anime/1675/90392.jpg
33889,Saredo Tsumibito wa Ryuu to Odoru,"Action, Drama, Fantasy, Sci-Fi",TV,5.78,https://cdn.myanimelist.net/images/anime/1313/95061.jpg
33899,IDOLiSH7,Drama,TV,7.69,https://cdn.myanimelist.net/images/anime/1390/90828.jpg
33926,Quanzhi Gaoshou,Action,ONA,7.86,https://cdn.myanimelist.net/images/anime/1534/104725.jpg
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,Action,OVA,7.21,https://cdn.myanimelist.net/images/anime/1812/111684.jpg
33934,Trigger-chan,Action,ONA,6.2,https://cdn.myanimelist.net/images/anime/7/81644.jpg
33948,Hinako Note,Slice of Life,TV,6.78,https://cdn.myanimelist.net/images/anime/2/84858.jpg
33949,Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,Comedy,OVA,7.04,https://cdn.myanimelist.net/images/anime/7/81676.jpg
